Longitude[deg], Latitude[deg], Radiance
24.740299 -13.991600 0.047525
24.755199 -13.992000 0.032018
24.772299 -13.992399 0.032018
24.787199 -13.992900 0.037187
24.804199 -13.993299 0.042356
24.819099 -13.993700 0.037187
24.334499 -13.990299 0.052735
24.359999 -13.990900 0.047566
24.368500 -13.991300 0.037227
24.383299 -13.991699 0.047566
24.400299 -13.992200 0.032058
24.413000 -13.992599 0.032058
24.427900 -13.993099 0.052735
24.444899 -13.993500 0.037227
24.461899 -13.993999 0.042397
24.474600 -13.994400 0.032058
24.491600 -13.994900 0.047566
24.508600 -13.995399 0.037227
24.523499 -13.995800 0.047566
24.538300 -13.996300 0.037227
24.553099 -13.996699 0.047566
24.570099 -13.997200 0.047566
24.584999 -13.997600 0.037227
24.601999 -13.998099 0.026889
24.616899 -13.998500 0.037227
24.631699 -13.998899 0.047566
24.648699 -13.999399 0.037227
24.663599 -13.999800 0.037227
24.678499 -14.000299 0.052735
24.693399 -14.000700 0.052735
24.708300 -14.001100 0.042397
24.725300 -14.001599 0.042397
24.742300 -14.002000 0.037227
24.755100 -14.002399 0.021719
24.772200 -14.002899 0.021719
24.787100 -14.003300 0.026889
24.804199 -14.003799 0.032058
24.819099 -14.004200 0.057904
24.336399 -14.000799 0.037266
24.359798 -14.001400 0.037266
24.368299 -14.001699 0.026928
24.383099 -14.002199 0.047605
24.400099 -14.002600 0.037266
24.412800 -14.003099 0.047605
24.429800 -14.003500 0.047605
24.444700 -14.004000 0.021759
24.459499 -14.004399 0.037266
24.476599 -14.004900 0.026928
24.491400 -14.005300 0.037266
24.506300 -14.005799 0.042436
24.523300 -14.006300 0.026928
24.538099 -14.006700 0.037266
24.552999 -14.007100 0.047605
24.570000 -14.007600 0.026928
24.584799 -14.007999 0.052774
24.599699 -14.008500 0.047605
24.616699 -14.008900 0.026928
24.631599 -14.009399 0.037266
24.646500 -14.009800 0.042436
24.663500 -14.010300 0.037266
24.678400 -14.010699 0.032097
24.693300 -14.011100 0.042436
24.710299 -14.011600 0.032097
24.725199 -14.012000 0.032097
24.740099 -14.012400 0.052774
24.754999 -14.012899 0.032097
24.772099 -14.013300 0.037266
24.787100 -14.013800 0.037266
24.804100 -14.014199 0.037266
24.819099 -14.014600 0.037266
24.336199 -14.011200 0.021799
24.359499 -14.011800 0.032137
24.368000 -14.012199 0.026968
24.382900 -14.012600 0.032137
24.399899 -14.013100 0.032137
24.412600 -14.013499 0.037307
24.429600 -14.014000 0.047645
24.444500 -14.014400 0.057984
24.461500 -14.014899 0.042476
24.476398 -14.015300 0.042476
24.489100 -14.015800 0.032137
24.506100 -14.016200 0.037307
24.523100 -14.016700 0.047645
24.538000 -14.017099 0.047645
24.554899 -14.017600 0.037307
24.569799 -14.018000 0.037307
24.584700 -14.018499 0.042476
24.601700 -14.018900 0.042476
24.616600 -14.019400 0.037307
24.631500 -14.019799 0.042476
24.646399 -14.020300 0.042476
24.663399 -14.020700 0.037307
24.678299 -14.021100 0.047645
24.693199 -14.021600 0.037307
24.708099 -14.021999 0.042476
24.725100 -14.022500 0.042476
24.740000 -14.022900 0.042476
24.754999 -14.023299 0.037307
24.772099 -14.023800 0.032137
24.786999 -14.024199 0.042476
24.804100 -14.024600 0.037307
24.819000 -14.025100 0.052815
24.335899 -14.021700 0.042516
24.359299 -14.022200 0.042516
24.367800 -14.022599 0.027009
24.382700 -14.023000 0.021839
24.399700 -14.023499 0.037347
24.412399 -14.023900 0.032178
24.429399 -14.024400 0.047686
24.444300 -14.024899 0.047686
24.461300 -14.025300 0.042516
24.476200 -14.025800 0.052855
24.491100 -14.026199 0.047686
24.505899 -14.026700 0.058024
24.522900 -14.027100 0.042516
24.537800 -14.027599 0.037347
24.554800 -14.028000 0.037347
24.567499 -14.028500 0.037347
24.584499 -14.028899 0.027009
24.601599 -14.029400 0.047686
24.616499 -14.029799 0.037347
24.631300 -14.030299 0.037347
24.646200 -14.030700 0.047686
24.663300 -14.031099 0.037347
24.678200 -14.031600 0.027009
24.693100 -14.032000 0.032178
24.708000 -14.032399 0.042516
24.724998 -14.032900 0.032178
24.739899 -14.033299 0.037347
24.754900 -14.033799 0.037347
24.771999 -14.034200 0.047686
24.786999 -14.034599 0.027009
24.803999 -14.035100 0.037347
24.819000 -14.035500 0.032178
24.335699 -14.032100 0.032218
24.359098 -14.032700 0.042557
24.367599 -14.033000 0.037388
24.382399 -14.033500 0.042557
24.399500 -14.033999 0.047726
24.412199 -14.034400 0.042557
24.429199 -14.034900 0.047726
24.444099 -14.035299 0.052895
24.459000 -14.035800 0.052895
24.476000 -14.036200 0.047726
24.490900 -14.036699 0.037388
24.505699 -14.037100 0.047726
24.522699 -14.037600 0.052895
24.537600 -14.038000 0.047726
24.552500 -14.038500 0.037388
24.569500 -14.038899 0.037388
24.584400 -14.039400 0.042557
24.601398 -14.039800 0.032218
24.616299 -14.040299 0.052895
24.631199 -14.040700 0.042557
24.648300 -14.041200 0.047726
24.663198 -14.041599 0.037388
24.678099 -14.042000 0.052895
24.692999 -14.042500 0.032218
24.707899 -14.042900 0.042557
24.724899 -14.043300 0.042557
24.739899 -14.043799 0.058065
24.757000 -14.044200 0.047726
24.771999 -14.044600 0.047726
24.786900 -14.045099 0.037388
24.803999 -14.045500 0.047726
24.818899 -14.045899 0.042557
24.335499 -14.042500 0.047765
24.358799 -14.043099 0.037427
24.367300 -14.043500 0.032257
24.382200 -14.043900 0.016750
24.399199 -14.044399 0.047765
24.414099 -14.044800 0.047765
24.426899 -14.045300 0.042596
24.443899 -14.045700 0.042596
24.460899 -14.046200 0.042596
24.475800 -14.046700 0.037427
24.490700 -14.047100 0.032257
24.505600 -14.047500 0.027088
24.522600 -14.047999 0.027088
24.537498 -14.048500 0.042596
24.554499 -14.048900 0.042596
24.569399 -14.049399 0.042596
24.584299 -14.049800 0.037427
24.601299 -14.050300 0.037427
24.616199 -14.050699 0.037427
24.631100 -14.051100 0.052934
24.648100 -14.051600 0.037427
24.663000 -14.052000 0.032257
24.677999 -14.052500 0.042596
24.692900 -14.052899 0.042596
24.709900 -14.053300 0.058104
24.724899 -14.053800 0.021919
24.739799 -14.054199 0.042596
24.756899 -14.054700 0.047765
24.771900 -14.055099 0.042596
24.786798 -14.055500 0.042596
24.801800 -14.055900 0.042596
24.818800 -14.056399 0.047765
24.335199 -14.052999 0.037467
24.358599 -14.053499 0.027129
24.367100 -14.053900 0.032298
24.382000 -14.054399 0.027129
24.399000 -14.054800 0.042636
24.411798 -14.055300 0.063313
24.428799 -14.055699 0.037467
24.443699 -14.056200 0.047806
24.460699 -14.056600 0.047806
24.475599 -14.057099 0.037467
24.490499 -14.057500 0.032298
24.507500 -14.058000 0.037467
24.522400 -14.058399 0.063313
24.537300 -14.058900 0.052975
24.552200 -14.059299 0.032298
24.569199 -14.059799 0.032298
24.584099 -14.060200 0.042636
24.598999 -14.060699 0.042636
24.616100 -14.061100 0.042636
24.630999 -14.061600 0.042636
24.647999 -14.061999 0.037467
24.662899 -14.062500 0.047806
24.677900 -14.062900 0.042636
24.692799 -14.063299 0.042636
24.709799 -14.063800 0.042636
24.724800 -14.064199 0.032298
24.741899 -14.064699 0.047806
24.754700 -14.065100 0.052975
24.771799 -14.065499 0.047806
24.786798 -14.065900 0.037467
24.803799 -14.066400 0.037467
24.818800 -14.066800 0.042636
24.332899 -14.063399 0.042677
24.358398 -14.063999 0.037507
24.366899 -14.064300 0.042677
24.381800 -14.064799 0.042677
24.398800 -14.065300 0.037507
24.411600 -14.065700 0.053015
24.428600 -14.066199 0.037507
24.443499 -14.066600 0.047846
24.458399 -14.067100 0.042677
24.475500 -14.067500 0.027169
24.490400 -14.068000 0.037507
24.505299 -14.068399 0.027169
24.522299 -14.068900 0.053015
24.537199 -14.069300 0.058184
24.552099 -14.069799 0.032338
24.569099 -14.070200 0.047846
24.584000 -14.070700 0.037507
24.601000 -14.071099 0.037507
24.615900 -14.071600 0.053015
24.630800 -14.072000 0.042677
24.647900 -14.072499 0.042677
24.662800 -14.072900 0.037507
24.677700 -14.073299 0.037507
24.692699 -14.073800 0.037507
24.709700 -14.074200 0.047846
24.724699 -14.074599 0.037507
24.739700 -14.075100 0.042677
24.756800 -14.075500 0.053015
24.771700 -14.075999 0.042677
24.786699 -14.076400 0.042677
24.803799 -14.076799 0.037507
24.818699 -14.077300 0.047846
24.332600 -14.073800 0.047846
24.358200 -14.074400 0.032338
24.366699 -14.074800 0.022000
24.381599 -14.075200 0.016830
24.398600 -14.075700 0.022000
24.411299 -14.076099 0.042677
24.428400 -14.076600 0.047846
24.443300 -14.077000 0.047846
24.458199 -14.077499 0.042677
24.475300 -14.078000 0.042677
24.490200 -14.078400 0.042677
24.505100 -14.078799 0.037507
24.522099 -14.079300 0.042677
24.536999 -14.079800 0.027169
24.551899 -14.080199 0.032338
24.568899 -14.080700 0.042677
24.583799 -14.081100 0.032338
24.598700 -14.081500 0.032338
24.613699 -14.082000 0.053015
24.630699 -14.082399 0.032338
24.647799 -14.082900 0.032338
24.662699 -14.083300 0.022000
24.677599 -14.083799 0.037507
24.692600 -14.084200 0.047846
24.709599 -14.084599 0.032338
24.724600 -14.085099 0.037507
24.739599 -14.085500 0.042677
24.756699 -14.085999 0.027169
24.771599 -14.086400 0.037507
24.786600 -14.086800 0.037507
24.803699 -14.087299 0.032338
24.818600 -14.087700 0.032338
24.332399 -14.084200 0.042677
24.357899 -14.084800 0.058184
24.366400 -14.085199 0.037507
24.381300 -14.085700 0.047846
24.396200 -14.086100 0.042677
24.411098 -14.086599 0.042677
24.428200 -14.087000 0.037507
24.443100 -14.087500 0.047846
24.458000 -14.087899 0.042677
24.475100 -14.088400 0.047846
24.490000 -14.088799 0.047846
24.504900 -14.089299 0.042677
24.521999 -14.089700 0.037507
24.536900 -14.090199 0.037507
24.551800 -14.090600 0.047846
24.568800 -14.091100 0.037507
24.583700 -14.091499 0.037507
24.600800 -14.092000 0.037507
24.615700 -14.092400 0.032338
24.630600 -14.092899 0.047846
24.647699 -14.093300 0.037507
24.660500 -14.093699 0.037507
24.677500 -14.094199 0.037507
24.692499 -14.094600 0.058184
24.709499 -14.095099 0.047846
24.724499 -14.095500 0.037507
24.739500 -14.095900 0.042677
24.754499 -14.096399 0.032338
24.771599 -14.096800 0.058184
24.786499 -14.097199 0.037507
24.801500 -14.097700 0.042677
24.818600 -14.098100 0.047846
24.332199 -14.094700 0.037507
24.357698 -14.095300 0.037507
24.366199 -14.095599 0.037507
24.381100 -14.096100 0.037507
24.396000 -14.096499 0.032338
24.413099 -14.096999 0.053015
24.427999 -14.097500 0.037507
24.442900 -14.097899 0.053015
24.457800 -14.098400 0.047846
24.474899 -14.098800 0.047846
24.489799 -14.099299 0.047846
24.504799 -14.099700 0.047846
24.519699 -14.100200 0.032338
24.536699 -14.100599 0.037507
24.553799 -14.101100 0.042677
24.568699 -14.101500 0.042677
24.583599 -14.101999 0.037507
24.598499 -14.102400 0.037507
24.615599 -14.102900 0.042677
24.630499 -14.103300 0.042677
24.647600 -14.103800 0.037507
24.660398 -14.104199 0.042677
24.677399 -14.104600 0.042677
24.692400 -14.105100 0.032338
24.709499 -14.105499 0.047846
24.724499 -14.105900 0.042677
24.739399 -14.106400 0.047846
24.754400 -14.106800 0.053015
24.771500 -14.107300 0.047846
24.786499 -14.107699 0.047846
24.801399 -14.108100 0.047846
24.818499 -14.108500 0.047846
24.334000 -14.105100 0.037507
24.357500 -14.105700 0.037507
24.365999 -14.106100 0.022000
24.380899 -14.106500 0.037507
24.397900 -14.106999 0.032338
24.412899 -14.107400 0.037507
24.427799 -14.107900 0.037507
24.442699 -14.108299 0.042677
24.457600 -14.108800 0.047846
24.474699 -14.109300 0.032338
24.489700 -14.109699 0.053015
24.504599 -14.110100 0.027169
24.521599 -14.110600 0.027169
24.536600 -14.111099 0.037507
24.553600 -14.111500 0.037507
24.568600 -14.112000 0.042677
24.583500 -14.112400 0.027169
24.598400 -14.112800 0.042677
24.615499 -14.113299 0.047846
24.630400 -14.113700 0.042677
24.645300 -14.114200 0.032338
24.662399 -14.114599 0.032338
24.677299 -14.115100 0.042677
24.692299 -14.115499 0.053015
24.709400 -14.115900 0.053015
24.724400 -14.116400 0.047846
24.739300 -14.116799 0.037507
24.756399 -14.117300 0.037507
24.771399 -14.117700 0.042677
24.786400 -14.118099 0.042677
24.803499 -14.118600 0.042677
24.818399 -14.118999 0.042677
24.333799 -14.115600 0.047846
24.357300 -14.116099 0.042677
24.365799 -14.116500 0.032338
24.380699 -14.116899 0.047846
24.397699 -14.117399 0.027169
24.410500 -14.117800 0.042677
24.427599 -14.118299 0.047846
24.442499 -14.118799 0.042677
24.457499 -14.119200 0.032338
24.474499 -14.119699 0.032338
24.489500 -14.120100 0.037507
24.504400 -14.120600 0.053015
24.521500 -14.120999 0.042677
24.538500 -14.121500 0.037507
24.553499 -14.121900 0.047846
24.566299 -14.122399 0.032338
24.583300 -14.122800 0.047846
24.600399 -14.123300 0.047846
24.615299 -14.123699 0.042677
24.630299 -14.124200 0.042677
24.645199 -14.124599 0.042677
24.662300 -14.125099 0.053015
24.677200 -14.125500 0.042677
24.692200 -14.125899 0.058184
24.709299 -14.126400 0.053015
24.724298 -14.126800 0.037507
24.739199 -14.127199 0.042677
24.756300 -14.127700 0.047846
24.771299 -14.128099 0.042677
24.786299 -14.128500 0.037507
24.801300 -14.129000 0.037507
24.818300 -14.129399 0.037507
24.331499 -14.125999 0.037507
24.356998 -14.126599 0.027169
24.365599 -14.126900 0.053015
24.380499 -14.127399 0.053015
24.397499 -14.127800 0.047846
24.410299 -14.128300 0.047846
24.427399 -14.128699 0.053015
24.442299 -14.129200 0.047846
24.457300 -14.129600 0.027169
24.474298 -14.130099 0.042677
24.489300 -14.130600 0.047846
24.504200 -14.131000 0.047846
24.521299 -14.131499 0.042677
24.536200 -14.131900 0.047846
24.551199 -14.132299 0.032338
24.568300 -14.132800 0.032338
24.583199 -14.133300 0.047846
24.600199 -14.133699 0.047846
24.612999 -14.134100 0.047846
24.630100 -14.134600 0.047846
24.645100 -14.134999 0.032338
24.662199 -14.135500 0.042677
24.677099 -14.135900 0.053015
24.692099 -14.136300 0.032338
24.706999 -14.136800 0.032338
24.724100 -14.137199 0.042677
24.739100 -14.137700 0.047846
24.754099 -14.138100 0.047846
24.771200 -14.138499 0.047846
24.786200 -14.139000 0.042677
24.803299 -14.139400 0.042677
24.818300 -14.139800 0.037507
24.333300 -14.136399 0.042677
24.354700 -14.137000 0.042677
24.365299 -14.137300 0.037507
24.380299 -14.137799 0.053015
24.397299 -14.138300 0.068523
24.412300 -14.138700 0.047846
24.427200 -14.139199 0.047846
24.442099 -14.139600 0.042677
24.457100 -14.140100 0.037507
24.474199 -14.140500 0.042677
24.489100 -14.141000 0.032338
24.504099 -14.141399 0.037507
24.521099 -14.141900 0.058184
24.536098 -14.142300 0.042677
24.550999 -14.142799 0.058184
24.568100 -14.143200 0.032338
24.583000 -14.143700 0.047846
24.600100 -14.144099 0.047846
24.615000 -14.144600 0.032338
24.629999 -14.145000 0.042677
24.647099 -14.145499 0.037507
24.661999 -14.145900 0.037507
24.677000 -14.146299 0.042677
24.691999 -14.146800 0.037507
24.706900 -14.147200 0.042677
24.723999 -14.147699 0.042677
24.739000 -14.148100 0.042677
24.754000 -14.148499 0.047846
24.771099 -14.148999 0.053015
24.786098 -14.149400 0.068523
24.803200 -14.149799 0.037507
24.818199 -14.150300 0.042677
24.330900 -14.148100 0.037507
24.356600 -14.148700 0.037507
24.365099 -14.149099 0.042677
24.379999 -14.149500 0.042677
24.394999 -14.150000 0.053015
24.409899 -14.150399 0.037507
24.427000 -14.150900 0.047846
24.441900 -14.151299 0.022000
24.456900 -14.151799 0.047846
24.471800 -14.152200 0.047846
24.488899 -14.152699 0.037507
24.505999 -14.153199 0.053015
24.521000 -14.153600 0.042677
24.535900 -14.154099 0.037507
24.550900 -14.154500 0.037507
24.567900 -14.155000 0.037507
24.584999 -14.155399 0.037507
24.597799 -14.155800 0.037507
24.614799 -14.156300 0.032338
24.629799 -14.156699 0.037507
24.646900 -14.157200 0.042677
24.661900 -14.157599 0.047846
24.676899 -14.158099 0.047846
24.691799 -14.158500 0.042677
24.708899 -14.158999 0.047846
24.723900 -14.159400 0.037507
24.738899 -14.159800 0.053015
24.753899 -14.160200 0.053015
24.771000 -14.160700 0.032338
24.785999 -14.161099 0.042677
24.800999 -14.161500 0.042677
24.818100 -14.162000 0.037507
24.330700 -14.158500 0.032338
24.356298 -14.159100 0.027169
24.364899 -14.159499 0.047846
24.379799 -14.160000 0.032338
24.396900 -14.160399 0.037507
24.409698 -14.160800 0.022000
24.426800 -14.161300 0.037507
24.441700 -14.161799 0.037507
24.458799 -14.162200 0.037507
24.473799 -14.162700 0.037507
24.486599 -14.163099 0.037507
24.505800 -14.163600 0.037507
24.520800 -14.164000 0.042677
24.535700 -14.164499 0.053015
24.550699 -14.164900 0.058184
24.567799 -14.165400 0.037507
24.584900 -14.165899 0.042677
24.597700 -14.166300 0.042677
24.614700 -14.166699 0.042677
24.629700 -14.167200 0.032338
24.644699 -14.167600 0.037507
24.661798 -14.168099 0.032338
24.676800 -14.168500 0.047846
24.691700 -14.168900 0.032338
24.708799 -14.169399 0.047846
24.723799 -14.169800 0.032338
24.738800 -14.170199 0.047846
24.753700 -14.170700 0.037507
24.770899 -14.171100 0.047846
24.785900 -14.171499 0.042677
24.802999 -14.172000 0.037507
24.817999 -14.172400 0.037507
24.330500 -14.169000 0.016830
24.356100 -14.169600 0.042677
24.364599 -14.169900 0.037507
24.379599 -14.170400 0.047846
24.396700 -14.170899 0.032338
24.409500 -14.171300 0.042677
24.426600 -14.171700 0.042677
24.441500 -14.172199 0.058184
24.456499 -14.172600 0.032338
24.473598 -14.173100 0.047846
24.488600 -14.173599 0.042677
24.505699 -14.174000 0.037507
24.520599 -14.174500 0.037507
24.535599 -14.174900 0.042677
24.552700 -14.175400 0.063354
24.567600 -14.175799 0.037507
24.582600 -14.176300 0.053015
24.597500 -14.176700 0.027169
24.614599 -14.177199 0.042677
24.629599 -14.177600 0.037507
24.646700 -14.177999 0.037507
24.661699 -14.178499 0.058184
24.676600 -14.178900 0.037507
24.691599 -14.179299 0.047846
24.708700 -14.179800 0.032338
24.723700 -14.180200 0.042677
24.738699 -14.180699 0.022000
24.755800 -14.181100 0.037507
24.770800 -14.181499 0.027169
24.785799 -14.181999 0.047846
24.800800 -14.182400 0.037507
24.817900 -14.182799 0.037507
24.332399 -14.179399 0.037507
24.355900 -14.179999 0.027169
24.364399 -14.180300 0.042677
24.379400 -14.180799 0.037507
24.396500 -14.181299 0.042677
24.411400 -14.181700 0.042677
24.426399 -14.182199 0.042677
24.441299 -14.182600 0.037507
24.456299 -14.183100 0.047846
24.473400 -14.183499 0.047846
24.488400 -14.184000 0.053015
24.503300 -14.184400 0.037507
24.520399 -14.184899 0.042677
24.535398 -14.185300 0.042677
24.552500 -14.185800 0.042677
24.567499 -14.186199 0.042677
24.582399 -14.186700 0.037507
24.597399 -14.187099 0.037507
24.614500 -14.187599 0.047846
24.629499 -14.188000 0.037507
24.644400 -14.188399 0.032338
24.659399 -14.188900 0.037507
24.676500 -14.189300 0.053015
24.693699 -14.189799 0.042677
24.708599 -14.190200 0.032338
24.723598 -14.190700 0.037507
24.738600 -14.191099 0.042677
24.755699 -14.191500 0.053015
24.770699 -14.191999 0.042677
24.785700 -14.192400 0.027169
24.800699 -14.192800 0.042677
24.817900 -14.193299 0.027169
24.332100 -14.189799 0.032338
24.355700 -14.190399 0.032338
24.364199 -14.190800 0.042677
24.379200 -14.191199 0.027169
24.396200 -14.191700 0.047846
24.411200 -14.192100 0.037507
24.426199 -14.192599 0.037507
24.441099 -14.193000 0.042677
24.456099 -14.193500 0.053015
24.473200 -14.193999 0.042677
24.488199 -14.194400 0.032338
24.503199 -14.194799 0.042677
24.520300 -14.195300 0.042677
